,State,Year,Quater,District,RegisteredUser
575,andhra-pradesh,2019,3,516001,84693
576,andhra-pradesh,2019,3,530026,74501
577,andhra-pradesh,2019,3,516360,73267
578,andhra-pradesh,2019,3,520010,72722
579,andhra-pradesh,2019,3,524002,69783
580,andhra-pradesh,2020,4,517501,178328
581,andhra-pradesh,2020,4,517507,160062
582,andhra-pradesh,2020,4,515001,137945
583,andhra-pradesh,2020,4,530016,136049
584,andhra-pradesh,2020,4,518002,130871
585,andhra-pradesh,2020,4,516001,130500
586,andhra-pradesh,2020,4,516360,117397
587,andhra-pradesh,2020,4,524002,110746
588,andhra-pradesh,2020,4,530026,106320
589,andhra-pradesh,2020,4,520010,104956
590,andhra-pradesh,2020,2,517501,156221
591,andhra-pradesh,2020,2,517507,138735
592,andhra-pradesh,2020,2,530016,120621
593,andhra-pradesh,2020,2,515001,119223
594,andhra-pradesh,2020,2,518002,112673
595,andhra-pradesh,2020,2,516001,111898
596,andhra-pradesh,2020,2,516360,98803
597,andhra-pradesh,2020,2,524002,93834
598,andhra-pradesh,2020,2,530026,93224
599,andhra-pradesh,2020,2,520010,91299
600,andhra-pradesh,2020,1,517501,146823
601,andhra-pradesh,2020,1,517507,129214
602,andhra-pradesh,2020,1,530016,114042
603,andhra-pradesh,2020,1,515001,111359
604,andhra-pradesh,2020,1,518002,102905
605,andhra-pradesh,2020,1,516001,102893
606,andhra-pradesh,2020,1,516360,89774
607,andhra-pradesh,2020,1,530026,87449
608,andhra-pradesh,2020,1,524002,85878
609,andhra-pradesh,2020,1,520010,85779
610,andhra-pradesh,2020,3,517501,166768
611,andhra-pradesh,2020,3,517507,149001
612,andhra-pradesh,2020,3,515001,128227
613,andhra-pradesh,2020,3,530016,128059
614,andhra-pradesh,2020,3,518002,121529
615,andhra-pradesh,2020,3,516001,120997
616,andhra-pradesh,2020,3,516360,108073
617,andhra-pradesh,2020,3,524002,102103
618,andhra-pradesh,2020,3,530026,99754
619,andhra-pradesh,2020,3,520010,97752
620,andhra-pradesh,2023,2,517501,306201
621,andhra-pradesh,2023,2,517507,273955
622,andhra-pradesh,2023,2,515001,240176
623,andhra-pradesh,2023,2,530016,231775
624,andhra-pradesh,2023,2,518002,227292
625,andhra-pradesh,2023,2,516001,225126
626,andhra-pradesh,2023,2,516360,204900
627,andhra-pradesh,2023,2,524002,191332
628,andhra-pradesh,2023,2,530026,184561
629,andhra-pradesh,2023,2,520001,179439
630,andhra-pradesh,2023,1,517501,295420
631,andhra-pradesh,2023,1,517507,264456
632,andhra-pradesh,2023,1,515001,231542
633,andhra-pradesh,2023,1,530016,223726
634,andhra-pradesh,2023,1,518002,219100
635,andhra-pradesh,2023,1,516001,217104
636,andhra-pradesh,2023,1,516360,197437
637,andhra-pradesh,2023,1,524002,184419
638,andhra-pradesh,2023,1,530026,177985
639,andhra-pradesh,2023,1,520010,173156
640,andhra-pradesh,2023,3,517501,317981
641,andhra-pradesh,2023,3,517507,284487
642,andhra-pradesh,2023,3,515001,249655
643,andhra-pradesh,2023,3,530016,240480
644,andhra-pradesh,2023,3,518002,236199
645,andhra-pradesh,2023,3,516001,233874
646,andhra-pradesh,2023,3,516360,213165
647,andhra-pradesh,2023,3,524002,198528
648,andhra-pradesh,2023,3,530026,192066
649,andhra-pradesh,2023,3,520001,186511
650,andhra-pradesh,2018,4,517501,82873
651,andhra-pradesh,2018,4,517507,70421
652,andhra-pradesh,2018,4,530016,65549
653,andhra-pradesh,2018,4,515001,63576
654,andhra-pradesh,2018,4,516001,58028
655,andhra-pradesh,2018,4,518002,55735
656,andhra-pradesh,2018,4,516360,52058
657,andhra-pradesh,2018,4,530026,51900
658,andhra-pradesh,2018,4,520010,48991
659,andhra-pradesh,2018,4,524002,46616
660,andhra-pradesh,2018,2,517501,53468
661,andhra-pradesh,2018,2,517507,45241
662,andhra-pradesh,2018,2,530016,43386
663,andhra-pradesh,2018,2,515001,42466
664,andhra-pradesh,2018,2,516001,38402
665,andhra-pradesh,2018,2,518002,37593
666,andhra-pradesh,2018,2,516360,34544
667,andhra-pradesh,2018,2,530026,34126
668,andhra-pradesh,2018,2,520010,31871
669,andhra-pradesh,2018,2,524002,31134
670,andhra-pradesh,2018,1,517501,39884
671,andhra-pradesh,2018,1,530016,34201
672,andhra-pradesh,2018,1,517507,34111
673,andhra-pradesh,2018,1,515001,31964
674,andhra-pradesh,2018,1,516001,29078
675,andhra-pradesh,2018,1,518002,29043
676,andhra-pradesh,2018,1,530026,26889
677,andhra-pradesh,2018,1,516360,26187
678,andhra-pradesh,2018,1,520010,24397
679,andhra-pradesh,2018,1,524002,23439
680,andhra-pradesh,2018,3,517501,65157
681,andhra-pradesh,2018,3,517507,54849
682,andhra-pradesh,2018,3,530016,52259
683,andhra-pradesh,2018,3,515001,51449
684,andhra-pradesh,2018,3,516001,46691
685,andhra-pradesh,2018,3,518002,45145
686,andhra-pradesh,2018,3,516360,41963
687,andhra-pradesh,2018,3,530026,40580
688,andhra-pradesh,2018,3,520010,38918
689,andhra-pradesh,2018,3,524002,37559
690,bihar,2022,4,800001,435858
691,bihar,2022,4,800006,286403
692,bihar,2022,4,800020,264853
693,bihar,2022,4,845401,235479
694,bihar,2022,4,845438,193467
695,bihar,2022,4,823001,161778
696,bihar,2022,4,842001,147230
697,bihar,2022,4,846004,142051
698,bihar,2022,4,802301,139772
699,bihar,2022,4,801503,138639
700,bihar,2022,2,800001,394289
701,bihar,2022,2,800006,257919
702,bihar,2022,2,800020,239192
703,bihar,2022,2,845401,211280
704,bihar,2022,2,845438,173688
705,bihar,2022,2,823001,145953
706,bihar,2022,2,842001,132578
707,bihar,2022,2,846004,127805
708,bihar,2022,2,802301,125702
709,bihar,2022,2,801503,125223
710,bihar,2022,1,800001,374585
711,bihar,2022,1,800006,244496
712,bihar,2022,1,800020,226982
713,bihar,2022,1,845401,199667
714,bihar,2022,1,845438,164043
715,bihar,2022,1,823001,138345
716,bihar,2022,1,842001,125613
717,bihar,2022,1,846004,120989
718,bihar,2022,1,802301,119021
719,bihar,2022,1,801503,118829
720,bihar,2022,3,800001,414926
721,bihar,2022,3,800006,272017
722,bihar,2022,3,800020,251896
723,bihar,2022,3,845401,223461
724,bihar,2022,3,845438,183758
725,bihar,2022,3,823001,153810
726,bihar,2022,3,842001,139844
727,bihar,2022,3,846004,134888
728,bihar,2022,3,802301,132748
729,bihar,2022,3,801503,131911
730,bihar,2021,4,800001,354049
731,bihar,2021,4,800006,230673
732,bihar,2021,4,800020,214343
733,bihar,2021,4,845401,187426
734,bihar,2021,4,845438,154094
735,bihar,2021,4,823001,130535
736,bihar,2021,4,842001,118411
737,bihar,2021,4,846004,113937
738,bihar,2021,4,801503,112216
739,bihar,2021,4,802301,112066
740,bihar,2021,2,800001,310396
741,bihar,2021,2,800006,201509
742,bihar,2021,2,800020,187797
743,bihar,2021,2,845401,162194
744,bihar,2021,2,845438,133423
745,bihar,2021,2,823001,113959
746,bihar,2021,2,842001,103177
747,bihar,2021,2,846004,99223
748,bihar,2021,2,801503,98037
749,bihar,2021,2,802301,97433
750,bihar,2021,1,800001,291064
751,bihar,2021,1,800006,188807
752,bihar,2021,1,800020,176118
753,bihar,2021,1,845401,151249
754,bihar,2021,1,845438,124418
755,bihar,2021,1,823001,106623
756,bihar,2021,1,842001,96473
757,bihar,2021,1,846004,92791
758,bihar,2021,1,801503,91718
759,bihar,2021,1,802301,91053
760,bihar,2021,3,800001,331994
761,bihar,2021,3,800006,215907
762,bihar,2021,3,800020,200899
763,bihar,2021,3,845401,174765
764,bihar,2021,3,845438,143642
765,bihar,2021,3,823001,122153
766,bihar,2021,3,842001,110719
767,bihar,2021,3,846004,106541
768,bihar,2021,3,801503,105096
769,bihar,2021,3,802301,104690
770,bihar,2019,4,800001,210421
771,bihar,2019,4,800006,141267
772,bihar,2019,4,800020,126595
773,bihar,2019,4,845401,95162
774,bihar,2019,4,845438,76410
775,bihar,2019,4,823001,71999
776,bihar,2019,4,842001,64740
777,bihar,2019,4,801503,61692
778,bihar,2019,4,802301,61027
779,bihar,2019,4,812001,60690
780,bihar,2019,2,800001,176131
781,bihar,2019,2,800006,122307
782,bihar,2019,2,800020,108548
783,bihar,2019,2,845401,76909
784,bihar,2019,2,845438,61028
785,bihar,2019,2,823001,59743
786,bihar,2019,2,842001,52549
787,bihar,2019,2,801503,51154
788,bihar,2019,2,802301,50446
789,bihar,2019,2,812001,50398
790,bihar,2019,1,800001,155763
791,bihar,2019,1,800006,112180
792,bihar,2019,1,800020,98591
793,bihar,2019,1,845401,67473
794,bihar,2019,1,823001,53758
795,bihar,2019,1,845438,53452
796,bihar,2019,1,801503,45773
797,bihar,2019,1,842001,45763
798,bihar,2019,1,802301,44801
799,bihar,2019,1,812001,44256
800,bihar,2019,3,800001,194197
801,bihar,2019,3,800006,131686
802,bihar,2019,3,800020,117437
803,bihar,2019,3,845401,85543
804,bihar,2019,3,845438,68041
805,bihar,2019,3,823001,65720
806,bihar,2019,3,842001,58919
807,bihar,2019,3,801503,56571
808,bihar,2019,3,812001,55738
809,bihar,2019,3,802301,55612
810,bihar,2020,4,800001,271953
811,bihar,2020,4,800006,176286
812,bihar,2020,4,800020,164391
813,bihar,2020,4,845401,139691
814,bihar,2020,4,845438,114907
815,bihar,2020,4,823001,98986
816,bihar,2020,4,842001,89605
817,bihar,2020,4,846004,85920
818,bihar,2020,4,801503,85326
819,bihar,2020,4,802301,84588
820,bihar,2020,2,800001,239180
821,bihar,2020,2,800006,156697
822,bihar,2020,2,800020,143564
823,bihar,2020,2,845401,116500
824,bihar,2020,2,845438,95794
825,bihar,2020,2,823001,84238
826,bihar,2020,2,842001,76881
827,bihar,2020,2,801503,72440
828,bihar,2020,2,846004,72384
829,bihar,2020,2,802301,71937
830,bihar,2020,1,800001,226061
831,bihar,2020,1,800006,149937
832,bihar,2020,1,800020,135524
833,bihar,2020,1,845401,105308
834,bihar,2020,1,845438,85599
835,bihar,2020,1,823001,78258
836,bihar,2020,1,842001,70891
837,bihar,2020,1,801503,66952
838,bihar,2020,1,846004,66311
839,bihar,2020,1,802301,66179
840,bihar,2020,3,800001,254577
841,bihar,2020,3,800006,165587
842,bihar,2020,3,800020,153436
843,bihar,2020,3,845401,128397
844,bihar,2020,3,845438,105491
845,bihar,2020,3,823001,91491
846,bihar,2020,3,842001,83156
847,bihar,2020,3,846004,79075
848,bihar,2020,3,801503,78835
849,bihar,2020,3,802301,77893
850,bihar,2023,2,800001,472016
851,bihar,2023,2,800006,311558
852,bihar,2023,2,800020,287226
853,bihar,2023,2,845401,256921
854,bihar,2023,2,845438,211285
855,bihar,2023,2,823001,175779
856,bihar,2023,2,842001,160164
857,bihar,2023,2,846004,154656
858,bihar,2023,2,802301,152195
859,bihar,2023,2,801503,150388
860,bihar,2023,1,800001,455854
861,bihar,2023,1,800006,300230
862,bihar,2023,1,800020,277169
863,bihar,2023,1,845401,246901
864,bihar,2023,1,845438,203029
865,bihar,2023,1,823001,169449
866,bihar,2023,1,842001,154271
867,bihar,2023,1,846004,148858
868,bihar,2023,1,802301,146579
869,bihar,2023,1,801503,144944
870,bihar,2023,3,800001,489967
871,bihar,2023,3,800006,323960
872,bihar,2023,3,800020,298213
873,bihar,2023,3,845401,267457
874,bihar,2023,3,845438,220063
875,bihar,2023,3,823001,182756
876,bihar,2023,3,842001,166557
877,bihar,2023,3,846004,160667
878,bihar,2023,3,802301,158488
879,bihar,2023,3,801503,156227
880,bihar,2018,4,800001,134254
881,bihar,2018,4,800006,97937
882,bihar,2018,4,800020,86072
883,bihar,2018,4,845401,56938
884,bihar,2018,4,823001,46023
885,bihar,2018,4,845438,44617
886,bihar,2018,4,842001,39428
887,bihar,2018,4,801503,39106
888,bihar,2018,4,812001,38300
889,bihar,2018,4,802301,38256
890,bihar,2018,2,800001,94711
891,bihar,2018,2,800006,68659
892,bihar,2018,2,800020,60774
893,bihar,2018,2,845401,36977
894,bihar,2018,2,823001,30395
895,bihar,2018,2,845438,28375
896,bihar,2018,2,842001,27334
897,bihar,2018,2,801503,27233
898,bihar,2018,2,812001,26979
899,bihar,2018,2,842002,26341
900,bihar,2018,1,800001,71092
901,bihar,2018,1,800006,51989
902,bihar,2018,1,800020,46299
903,bihar,2018,1,845401,26349
904,bihar,2018,1,823001,22311
905,bihar,2018,1,801503,20404
906,bihar,2018,1,845438,20223
907,bihar,2018,1,842001,20084
908,bihar,2018,1,812001,20071
909,bihar,2018,1,842002,20024
910,bihar,2018,3,800001,112494
911,bihar,2018,3,800006,82368
912,bihar,2018,3,800020,72430
913,bihar,2018,3,845401,45977
914,bihar,2018,3,823001,37326
915,bihar,2018,3,845438,35432
916,bihar,2018,3,842001,32797
917,bihar,2018,3,801503,32597
918,bihar,2018,3,812001,31778
919,bihar,2018,3,842002,31195
920,puducherry,2022,4,605110,60161
921,puducherry,2022,4,605107,44713
922,puducherry,2022,4,605008,40658
923,puducherry,2022,4,605004,40383
924,puducherry,2022,4,605009,33355
925,puducherry,2022,4,605011,27461
926,puducherry,2022,4,605007,25628
927,puducherry,2022,4,605001,24593
928,puducherry,2022,4,605010,24548
929,puducherry,2022,4,605013,24424
930,puducherry,2022,2,605110,54423
931,puducherry,2022,2,605107,40308
932,puducherry,2022,2,605008,36856
933,puducherry,2022,2,605004,36618
934,puducherry,2022,2,605009,30254
935,puducherry,2022,2,605011,24910
936,puducherry,2022,2,605007,23152
937,puducherry,2022,2,605001,22300
938,puducherry,2022,2,605010,22248
939,puducherry,2022,2,605013,22133
940,puducherry,2022,1,605110,51639
941,puducherry,2022,1,605107,38173
942,puducherry,2022,1,605008,35063
943,puducherry,2022,1,605004,34846
944,puducherry,2022,1,605009,28729
945,puducherry,2022,1,605011,23684
946,puducherry,2022,1,605007,22006
947,puducherry,2022,1,605001,21245
948,puducherry,2022,1,605010,21139
949,puducherry,2022,1,605013,21038
950,puducherry,2022,3,605110,57334
951,puducherry,2022,3,605107,42562
952,puducherry,2022,3,605008,38768
953,puducherry,2022,3,605004,38540
954,puducherry,2022,3,605009,31818
955,puducherry,2022,3,605011,26199
956,puducherry,2022,3,605007,24425
957,puducherry,2022,3,605001,23444
958,puducherry,2022,3,605010,23414
959,puducherry,2022,3,605013,23272
960,puducherry,2021,4,605110,48727
961,puducherry,2021,4,605107,35995
962,puducherry,2021,4,605008,33154
963,puducherry,2021,4,605004,32915
964,puducherry,2021,4,605009,27171
965,puducherry,2021,4,605011,22408
966,puducherry,2021,4,605007,20753
967,puducherry,2021,4,605001,20108
968,puducherry,2021,4,605010,19971
969,puducherry,2021,4,605013,19909
970,puducherry,2021,2,605110,42482
971,puducherry,2021,2,605107,31257
972,puducherry,2021,2,605008,29084
973,puducherry,2021,2,605004,28831
974,puducherry,2021,2,605009,23778
975,puducherry,2021,2,605011,19690
976,puducherry,2021,2,605007,18079
977,puducherry,2021,2,605001,17658
978,puducherry,2021,2,605010,17498
979,puducherry,2021,2,605013,17467
980,puducherry,2021,1,605110,39705
981,puducherry,2021,1,605107,29175
982,puducherry,2021,1,605008,27263
983,puducherry,2021,1,605004,27010
984,puducherry,2021,1,605009,22267
985,puducherry,2021,1,605011,18462
986,puducherry,2021,1,605007,16918
987,puducherry,2021,1,605001,16548
988,puducherry,2021,1,605010,16417
989,puducherry,2021,1,605013,16376
990,puducherry,2021,3,605110,45619
991,puducherry,2021,3,605107,33660
992,puducherry,2021,3,605008,31097
993,puducherry,2021,3,605004,30853
994,puducherry,2021,3,605009,25458
995,puducherry,2021,3,605011,21041
996,puducherry,2021,3,605007,19440
997,puducherry,2021,3,605001,18888
998,puducherry,2021,3,605010,18753
999,puducherry,2021,3,605013,18675
1000,puducherry,2019,4,605110,22470
1001,puducherry,2019,4,605008,16680
1002,puducherry,2019,4,605107,16318
1003,puducherry,2019,4,605004,15963
1004,puducherry,2019,4,605009,13635
1005,puducherry,2019,4,605011,11461
1006,puducherry,2019,4,605001,10910
1007,puducherry,2019,4,605013,10207
1008,puducherry,2019,4,605010,10117
1009,puducherry,2019,4,605007,9513
1010,puducherry,2019,2,605110,16837
1011,puducherry,2019,2,605008,13076
1012,puducherry,2019,2,605004,12215
1013,puducherry,2019,2,605107,12205
1014,puducherry,2019,2,605009,10650
1015,puducherry,2019,2,605011,9000
1016,puducherry,2019,2,605001,8190
1017,puducherry,2019,2,605013,7982
1018,puducherry,2019,2,605010,7830
1019,puducherry,2019,2,605007,7155
1020,puducherry,2019,1,605110,14136
1021,puducherry,2019,1,605008,11169
1022,puducherry,2019,1,605107,10375
1023,puducherry,2019,1,605004,10371
1024,puducherry,2019,1,605009,9199
1025,puducherry,2019,1,605011,7594
1026,puducherry,2019,1,605013,6815
1027,puducherry,2019,1,605010,6802
1028,puducherry,2019,1,605001,6703
1029,puducherry,2019,1,605007,6017
1030,puducherry,2019,3,605110,19211
1031,puducherry,2019,3,605008,14756
1032,puducherry,2019,3,605107,13994
1033,puducherry,2019,3,605004,13911
1034,puducherry,2019,3,605009,11926
1035,puducherry,2019,3,605011,10048
1036,puducherry,2019,3,605001,9516
1037,puducherry,2019,3,605013,9036
1038,puducherry,2019,3,605010,8819
1039,puducherry,2019,3,605007,8286
1040,puducherry,2020,4,605110,36516
1041,puducherry,2020,4,605107,26885
1042,puducherry,2020,4,605008,25225
1043,puducherry,2020,4,605004,24940
1044,puducherry,2020,4,605009,20600
1045,puducherry,2020,4,605011,17122
1046,puducherry,2020,4,605007,15539
1047,puducherry,2020,4,605001,15397
1048,puducherry,2020,4,605010,15198
1049,puducherry,2020,4,605013,15108
1050,puducherry,2020,2,605110,28750
1051,puducherry,2020,2,605107,20938
1052,puducherry,2020,2,605008,20563
1053,puducherry,2020,2,605004,20030
1054,puducherry,2020,2,605009,16663
1055,puducherry,2020,2,605011,13873
1056,puducherry,2020,2,605001,12977
1057,puducherry,2020,2,605013,12367
1058,puducherry,2020,2,605010,12294
1059,puducherry,2020,2,605007,12240
1060,puducherry,2020,1,605110,25687
1061,puducherry,2020,1,605008,18656
1062,puducherry,2020,1,605107,18556
1063,puducherry,2020,1,605004,18046
1064,puducherry,2020,1,605009,15245
1065,puducherry,2020,1,605011,12795
1066,puducherry,2020,1,605001,12186
1067,puducherry,2020,1,605013,11425
1068,puducherry,2020,1,605010,11275
1069,puducherry,2020,1,605007,10904
1070,puducherry,2020,3,605110,32402
1071,puducherry,2020,3,605107,23636
1072,puducherry,2020,3,605008,22798
1073,puducherry,2020,3,605004,22436
1074,puducherry,2020,3,605009,18479
1075,puducherry,2020,3,605011,15322
1076,puducherry,2020,3,605001,14054
1077,puducherry,2020,3,605007,13851
1078,puducherry,2020,3,605010,13587
1079,puducherry,2020,3,605013,13559
1080,puducherry,2023,2,605110,65371
1081,puducherry,2023,2,605107,48667
1082,puducherry,2023,2,605008,43969
1083,puducherry,2023,2,605004,43746
1084,puducherry,2023,2,605009,36129
1085,puducherry,2023,2,605011,29754
1086,puducherry,2023,2,605007,27796
1087,puducherry,2023,2,605010,26577
1088,puducherry,2023,2,605001,26555
1089,puducherry,2023,2,605013,26451
1090,puducherry,2023,1,605110,62885
1091,puducherry,2023,1,605107,46763
1092,puducherry,2023,1,605008,42383
1093,puducherry,2023,1,605004,42155
1094,puducherry,2023,1,605009,34866
1095,puducherry,2023,1,605011,28704
1096,puducherry,2023,1,605007,26765
1097,puducherry,2023,1,605010,25639
1098,puducherry,2023,1,605001,25633
1099,puducherry,2023,1,605013,25534
1100,puducherry,2023,3,605110,68001
1101,puducherry,2023,3,605107,50686
1102,puducherry,2023,3,605008,45621
1103,puducherry,2023,3,605004,45469
1104,puducherry,2023,3,605009,37477
1105,puducherry,2023,3,605011,30844
1106,puducherry,2023,3,605007,28923
1107,puducherry,2023,3,605010,27573
1108,puducherry,2023,3,605001,27546
1109,puducherry,2023,3,605013,27482
1110,puducherry,2018,4,605110,11531
1111,puducherry,2018,4,605008,9152
1112,puducherry,2018,4,605107,8479
1113,puducherry,2018,4,605004,8467
1114,puducherry,2018,4,605009,7573
1115,puducherry,2018,4,605011,6222
1116,puducherry,2018,4,605010,5692
1117,puducherry,2018,4,605013,5628
1118,puducherry,2018,4,605001,5486
1119,puducherry,2018,4,533464,4901
1120,puducherry,2018,2,605110,6941
1121,puducherry,2018,2,605008,5562
1122,puducherry,2018,2,605107,5088
1123,puducherry,2018,2,605004,4951
1124,puducherry,2018,2,605009,4559
1125,puducherry,2018,2,605011,3734
1126,puducherry,2018,2,605010,3468
1127,puducherry,2018,2,605001,3430
1128,puducherry,2018,2,605013,3429
1129,puducherry,2018,2,533464,3232
1130,puducherry,2018,1,605110,5295
1131,puducherry,2018,1,605008,4326
1132,puducherry,2018,1,605107,3824
1133,puducherry,2018,1,605004,3765
1134,puducherry,2018,1,605009,3488
1135,puducherry,2018,1,605011,2833
1136,puducherry,2018,1,605013,2631
1137,puducherry,2018,1,605001,2603
1138,puducherry,2018,1,605010,2577
1139,puducherry,2018,1,533464,2500
1140,puducherry,2018,3,605110,8620
1141,puducherry,2018,3,605008,6777
1142,puducherry,2018,3,605107,6258
1143,puducherry,2018,3,605004,6118
1144,puducherry,2018,3,605009,5721
1145,puducherry,2018,3,605011,4602
1146,puducherry,2018,3,605001,4229
1147,puducherry,2018,3,605010,4208
1148,puducherry,2018,3,605013,4174
1149,puducherry,2018,3,533464,3926
